Actual_Label,Predicted_Label,Prediction_Correct,Prob_Edukasi,Prob_Finance,Prob_Health,Prob_Lifestyle,Prob_Nasional,Prob_Otomotif,Prob_Sport,Prob_Teknologi,Prob_Travel,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,filename,title
Edukasi,Edukasi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534918135749231,0.0003969431616002,0.0092443690537904,0.0753354474534832,0.2171821244822661,0.0003969123307057,0.1617319319460113,0.0003969919627282,0.0003971438601835,tribunnews_nasional_20251021_125310.csv,Ikatan Mahasiswa Muhammadiyah Jakarta Meminta Peneliti BRIN Thomas Djamaluddin Muhasabah Diri
Teknologi,Otomotif,False,0.0,0.28,0.0,0.01,0.05,0.33,0.0,0.29,0.04,0.5764163517255322,0.0007773533886444,0.1513964666792312,0.0007773249952336,0.0824465414865289,0.0007773286842352,0.1616100303822027,0.0250202947409463,0.0007783079174453,tribunnews_nasional_20251021_125310.csv,"Buka Perayaan Paskah Nasional, Wamen ATR/BPN Serukan Pemilu Damai dan Tegak Lurus pada Jokowi"
Edukasi,Edukasi,True,0.84,0.06,0.0,0.0,0.07,0.0,0.0,0.03,0.0,0.5722597838202778,0.0010104539406139,0.0010103943791054,0.00101040965142,0.001010997620048,0.0010103150579443,0.0724206668963078,0.0010105347307366,0.349256443903546,tribunnews_nasional_20251021_125310.csv,Sekjen Granat: Adiksi Narkotika Tidak Sama dengan Tembakau
Nasional,Nasional,True,0.0,0.24,0.0,0.0,0.48,0.16,0.0,0.0,0.12,0.4184715506162433,0.0005977005308849,0.0626219221800638,0.0005977229143942,0.3844464015796947,0.0005975325850409,0.1099442051024772,0.0221252914086327,0.0005976730825681,tribunnews_nasional_20251021_125310.csv,"Viral Syarat Perpanjang Kontrak Karyawati Harus Staycation, Menteri PPPA Terjunkan Tim ke Cikarang"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.2057206131484991,0.0007362080353287,0.0007362218660906,0.0007359545091965,0.0655055743736049,0.0007372489515946,0.7243557061923357,0.0007364295487997,0.0007360433745498,tribunnews_nasional_20251021_125310.csv,Wapres Maruf Amin Bicara Visi Indonesia 2045 Saat Hadiri Milad Ke-95 PERTI di Kota Padang
Finance,Finance,True,0.0,0.77,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.3052669463518089,0.092505488649936,0.0003474582456355,0.0003474351947351,0.2903434124176458,0.0003473736427835,0.1829592452112625,0.1275351305417001,0.000347509744492,tribunnews_nasional_20251021_125310.csv,Isu Pekerja Migran akan Dibahas Dalam Pertemuan Menteri ASEAN Bidang Sosial Budaya di Bali
Health,Health,True,0.01,0.0,0.85,0.12,0.0,0.0,0.0,0.0,0.02,0.7086739035184275,0.0189118625042642,0.0005372395624057,0.1054027419493976,0.0005371391735061,0.000536882665023,0.0228619769173682,0.1420010348984439,0.0005372188111635,tribunnews_nasional_20251021_125310.csv,Begini Kondisi 4 WNI yang Diduga Jadi Korban TPPO di Myanmar Setelah Dibebaskan
Edukasi,Nasional,False,0.13,0.13,0.0,0.01,0.55,0.01,0.0,0.0,0.17,0.0316529319612596,0.0785391251334671,0.0004466230464512,0.0004470220162136,0.1643811348979841,0.0004467049729141,0.0750741303724427,0.0004466528332947,0.6485656747659725,tribunnews_nasional_20251021_125310.csv,Bahaya Kandungan Mikroplastik di AMDK Botol dan Gelas Plastik
Health,Health,True,0.18,0.0,0.55,0.25,0.0,0.0,0.0,0.02,0.0,0.6008600231734278,0.0256123437727615,0.0004428781416575,0.0004430255724468,0.1726938350314828,0.0179038016811394,0.1744323487832172,0.0071688324162091,0.0004429114276574,tribunnews_nasional_20251021_125310.csv,"Profil Romahurmuziy, Eks Ketum PPP yang Akui Dijebak KPK, Kembali ke Politik, Miliki Jabatan Penting"
Teknologi,Edukasi,False,0.37,0.11,0.0,0.03,0.22,0.0,0.01,0.25,0.01,0.6377264358367725,0.0007719504585926,0.1030633912444208,0.0007720295638765,0.0684701487863964,0.0007718228631356,0.0749552715493887,0.0007722394892428,0.1126967102081738,tribunnews_nasional_20251021_125310.csv,"Diminta Maju Pilgub DKI oleh Seorang Ibu, Ahmad Sahroni : 'Mimpi Saya Jadi Presiden'"
Otomotif,Otomotif,True,0.0,0.15,0.0,0.0,0.01,0.83,0.0,0.01,0.0,0.3323260732435459,0.0007670148936984,0.0007667508056193,0.0797312735936433,0.2977720915398746,0.0346867709903759,0.2524165594012091,0.0007666456928702,0.0007668198391628,tribunnews_nasional_20251021_125310.csv,Stefanus Gusma Perintahkan Kader Segera Melapor Kalau Ada Jalan Rusak dan Terbengkalai
Edukasi,Edukasi,True,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0008056501190712,0.0008056982958776,0.6610689206927877,0.2917421273236139,0.042355044694226,0.0008057313580497,0.0008055694185967,0.0008057279842622,0.0008055301135144,tribunnews_nasional_20251021_125310.csv,"20 Link Twibbon Hari Palang Merah Internasional 2023, Berikut Tema Peringatannya"
Finance,Finance,True,0.0,0.56,0.0,0.0,0.0,0.39,0.0,0.05,0.0,0.1537736828098916,0.427056169251266,0.0003423391605284,0.0003419905187329,0.0352474628727675,0.0003422258208936,0.3154275276430432,0.0671266326913735,0.0003419692315029,tribunnews_nasional_20251021_125310.csv,Menko Airlangga Tegaskan Peran Penting ASEAN Sebagai Pusat Pertumbuhan Ekonomi Dunia
Health,Health,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3727633420053996,0.0009500829252747,0.0510469935728548,0.0009506246327675,0.4873464188404612,0.0009499256980163,0.0142407622200703,0.0708018308223334,0.0009500192828219,tribunnews_nasional_20251021_125310.csv,"Hubungan Intim Jadi Syarat untuk Perpanjang Kontrak, Aktivis Minta Pemerintah Selidiki Kasus "
Finance,Edukasi,False,0.42,0.35,0.01,0.0,0.16,0.0,0.0,0.04,0.02,0.0003308586765621,0.0620438955497734,0.0495182679389931,0.0003309177404105,0.1533939688447518,0.0003309020324245,0.3736489846544689,0.1124541576390979,0.2479480469235174,tribunnews_nasional_20251021_125310.csv,Prodia Siap Melangkah Lebih Jauh Menjadi The Next Generation Healthcare Terbaik di Indonesia
Health,Health,True,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0466585722370107,0.001208205510964,0.0012082162729347,0.6216062180344701,0.001208520698391,0.0012081602548702,0.3244856776911617,0.0012083592099103,0.0012080700902869,tribunnews_nasional_20251021_125310.csv,"Pendaftaran Rekrutmen Bersama BUMN 2023 Dibuka 11 Mei 2023, Siapkan Dokumen Ini"
Lifestyle,Lifestyle,True,0.0,0.0,0.01,0.91,0.0,0.0,0.0,0.08,0.0,0.3032698241346158,0.0008550402795924,0.0469604536261063,0.0142025410727306,0.3701260862370888,0.0008550379957856,0.2620204022571672,0.0008553088044797,0.0008553055924332,tribunnews_nasional_20251021_125310.csv,"Hadiri Haul Akbar di Jember, Anies Baswedan Kenang Karomah Habib Sholeh"
Health,Health,True,0.0,0.0,0.65,0.34,0.0,0.0,0.0,0.0,0.01,0.1534600390586751,0.1348475265316954,0.0006011389760916,0.0006008090960336,0.106619971586722,0.1155961290644087,0.351824338068352,0.1358490312271832,0.0006010163908382,tribunnews_nasional_20251021_125310.csv,"Terima Audiensi Fuxing Group, KSP Moeldoko Bahas Konsep Smart City untuk IKN Nusantara"
Travel,Travel,True,0.0,0.01,0.0,0.06,0.0,0.0,0.01,0.0,0.92,0.5634353560178055,0.0010390507766629,0.0138112064301163,0.0010393079610373,0.1374307730464211,0.0010387003876131,0.0853116456943816,0.1958551998927695,0.0010387597931923,tribunnews_nasional_20251021_125310.csv,"Bahas Modernisasi Kelembagaan Partai Politik, Sembilan Politisi Muda Indonesia Diundang Kemenlu AS"
Nasional,Nasional,True,0.0,0.09,0.0,0.03,0.65,0.01,0.0,0.01,0.21,0.7907317734501779,0.0014439031519213,0.0014440477400009,0.0014441344842432,0.110155801255741,0.0014433222358374,0.0014436480255964,0.090449945819998,0.0014434238364837,tribunnews_nasional_20251021_125310.csv,"Dibantu Kepolisian Filipina, Polri Ungkap Kasus TPPO yang 155 WNI Jadi Korban"
Nasional,Nasional,True,0.0,0.07,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.8257160235800248,0.0006737325648381,0.0006735903820158,0.0904522133419143,0.079789446433391,0.0006737600552772,0.0006737873302174,0.0006736423521253,0.0006738039601958,tribunnews_nasional_20251021_125310.csv,KPU Mengaku Sudah Konsultasi DPR Soal Aturan Keterwakilan Caleg Perempuan 30 Persen dalam PKPU
Teknologi,Teknologi,True,0.05,0.0,0.0,0.02,0.01,0.01,0.0,0.89,0.02,0.5765698859971413,0.1387277326879891,0.0703862894021299,0.1351517978718299,0.0353612155276687,0.0006465118414468,0.0006464385288135,0.0321661823216676,0.0103439458213129,tribunnews_nasional_20251021_125310.csv,Benny Rhamdani Ajak Semua Pihak Lindungi Pekerja Migran: Mereka Pahlawan Devisa Bagi Negara
Otomotif,Travel,False,0.01,0.06,0.02,0.0,0.27,0.04,0.01,0.02,0.57,0.130384335123116,0.0003158448143239,0.0003157477848674,0.3647108016194322,0.1131199051405605,0.0003158127024334,0.3902058952131929,0.0003158070732893,0.0003158505287842,tribunnews_nasional_20251021_125310.csv,"Link Pendaftaran Rekrutmen Bersama BUMN 2023, Dibuka 11 Mei, Siapkan Dokumen Termasuk SKCK"
Teknologi,Lifestyle,False,0.0,0.0,0.0,0.93,0.0,0.0,0.01,0.05,0.01,0.7957019510438519,0.0012928345589207,0.0159209224610701,0.0914241433655837,0.0393198146482267,0.0012927485044438,0.0012926189525162,0.0524626226516332,0.0012923438137532,tribunnews_nasional_20251021_125310.csv,Polri Kirim Tim ke Filipina Besok Untuk Usut Sindikat Scamming Internasional
Teknologi,Teknologi,True,0.0,0.08,0.04,0.34,0.01,0.0,0.0,0.53,0.0,0.3177024851428985,0.001356432276495,0.0013563385933166,0.0013553801498845,0.0013558805501449,0.0504712873439638,0.4965650582138335,0.1284814593435613,0.0013556783859015,tribunnews_nasional_20251021_125310.csv,Kepala BNPB: Bantuan Kemanusiaan Indonesia Akan Diterima Langsung Perdana Menteri Vanuatu
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6217946416510802,0.2599656681642974,0.0009841731913676,0.0009839042079555,0.1014073949622556,0.0009836152529557,0.0009836322425179,0.0009836959213227,0.0119132744062471,tribunnews_nasional_20251021_125310.csv,Wakil Ketua KPK Johanis Tanak Jelaskan soal Status Mobil Toyota Land Cruiser
Edukasi,Edukasi,True,0.84,0.07,0.01,0.0,0.02,0.0,0.0,0.06,0.0,0.4391976287942385,0.001292546795782,0.2224281501734835,0.0012938938830324,0.2784345083737446,0.0012923485085869,0.0534754326873511,0.0012927171044403,0.0012927736793403,tribunnews_nasional_20251021_125310.csv,"Pengejaran Kelompok Teroris di Poso Usai, Warga Mulai Berani Berkebun Lagi"
Lifestyle,Lifestyle,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6271250085496396,0.1203455405030651,0.0891453339063666,0.0010391920334329,0.1069144540510259,0.001038713993324,0.0010390239882987,0.0523137500251999,0.0010389829496469,tribunnews_nasional_20251021_125310.csv,"VIDEO Usulan Pencabutan Visa On Arrival Turis Rusia & Ukraina Masih Dikaji, Sandiaga: Belum Urgensi"
Teknologi,Teknologi,True,0.0,0.11,0.0,0.02,0.0,0.09,0.0,0.76,0.02,0.8575905224992925,0.0005317705841684,0.0005319213734049,0.0005318127056814,0.0260780057188692,0.0005317420641177,0.0173331046129849,0.0005320157307791,0.0963391047107015,tribunnews_nasional_20251021_125310.csv,"Merasa Jadi Korban Peradilan Sesat, Keluarga Pedagang Sayur Asal Lampung Mengadu ke DPR"
Edukasi,Nasional,False,0.0,0.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.7014968392691899,0.1065785832314835,0.0901185744437216,0.0007365445695389,0.0981245185609759,0.0007364743522969,0.0007360376731888,0.000736255347549,0.0007361725520552,tribunnews_nasional_20251021_125310.csv,"Marak Pelat Nomor Palsu, Polda Metro Jaya Akan Awasi Pedagang Pembuat Pelat"
Health,Health,True,0.12,0.0,0.55,0.23,0.02,0.0,0.0,0.0,0.08,0.4305133855963288,0.0002385884415031,0.1042283480962897,0.0002385618493291,0.4602943731222613,0.0037709680568517,0.0002385472825943,0.0002385498411742,0.0002386777136675,tribunnews_nasional_20251021_125310.csv,"Bongkar Skandal Ajakan Bos Staycation di Hotel, AD: Saya Bukan Mau Pansos, Tapi Mencari Keadilan"
Lifestyle,Health,False,0.0,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.926836910038276,0.0016106616938937,0.0016105266204547,0.0016108994145393,0.061886599172536,0.0016108038588494,0.0016109368932949,0.001612104990416,0.0016105573177395,tribunnews_nasional_20251021_125310.csv,Respons PDIP Sikapi Isu Prilly Latuconsina Gantikan Istri Murad Ismail: Ditunggu Saja
Travel,Travel,True,0.14,0.0,0.05,0.29,0.01,0.0,0.03,0.16,0.32,0.123398173939078,0.0003573688733543,0.0003575943151245,0.5773550036433089,0.0003575286006038,0.0205105408498863,0.2769488170030738,0.0003573992991482,0.0003575734764219,tribunnews_nasional_20251021_125310.csv,"Syarat dan Cara Mendaftar Taruna Akademi Angkatan Laut/AAL 2023, Pendaftaran hingga 26 Mei 2023"
Lifestyle,Lifestyle,True,0.0,0.14,0.0,0.42,0.0,0.2,0.02,0.06,0.16,0.0007266872191564,0.00072731205296,0.0592998344337848,0.2253908241120344,0.0519670499250353,0.0007269692779559,0.6235958650599297,0.0007267077421029,0.0368387501770402,tribunnews_nasional_20251021_125310.csv,KBIHU Dukung Kebijakan Haji Ramah Lansia 2023 Kemenag
Travel,Travel,True,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.8891724048878781,0.0004519853759644,0.0004518164620199,0.0004517843984524,0.0511994427654236,0.0004517985731989,0.056916751948513,0.0004520018744431,0.0004520137141062,tribunnews_nasional_20251021_125310.csv,MAKI Akan Intervensi Uji Materi Pembatalan Kewenangan Jaksa Jadi Penyidik Tindak Pidana Korupsi
Health,Health,True,0.07,0.0,0.84,0.0,0.09,0.0,0.0,0.0,0.0,0.4342892189308028,0.0007217393539698,0.0007226832839799,0.0281609659945251,0.0454070965554323,0.0007220017572665,0.4885320597073003,0.0007217814379367,0.0007224529787864,tribunnews_nasional_20251021_125310.csv,Legislator PDIP Yakini Pemerintah Bakal Tuntaskan Permasalahan Tenaga Honorer secara Kemanusiaan
Edukasi,Edukasi,True,0.92,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.3090308004180053,0.0011832467505643,0.1118351209179154,0.0011823089434694,0.2369892906138817,0.0011827282263918,0.251620793977396,0.0857933520972068,0.001182358055169,tribunnews_nasional_20251021_125310.csv,"Di Kantor PBB Amerika Serikat, Bupati Amirudin Jelaskan Peluang Investasi di Kabupaten Banggai"
Lifestyle,Finance,False,0.01,0.58,0.01,0.05,0.03,0.17,0.02,0.07,0.06,0.0347324839817803,0.2616817867021606,0.0014622629811015,0.042046770482322,0.3154691581995366,0.0014626598972917,0.3402196710673993,0.0014623776014542,0.0014628290869536,tribunnews_nasional_20251021_125310.csv,Jasa Raharja: Komunikasi Efektif Jadi Kunci Sukses Tingkatkan Layanan Santunan
Nasional,Nasional,True,0.0,0.02,0.0,0.0,0.92,0.0,0.0,0.0,0.06,0.3908189045617354,0.0005614889780205,0.1743063883193612,0.0005613951836352,0.0842252528334737,0.0005613891288193,0.3210088215755801,0.0273949210080903,0.0005614384112839,tribunnews_nasional_20251021_125310.csv,Kemendagri Sosialisasikan SE Gerakan Pembagian Bendera Merah Putih Tahun 2023
Travel,Travel,True,0.0,0.01,0.0,0.0,0.0,0.15,0.02,0.0,0.82,0.6044158802967374,0.0005170733958715,0.0449542914006893,0.0337498352937032,0.1399495737713195,0.0005170220387016,0.1310704107698909,0.014716727979781,0.0301091850533054,tribunnews_nasional_20251021_125310.csv,Penjelasan Kapuspen Soal Revisi UU TNI yang Dinilai Bangkitkan Dwi Fungsi Seperti Zaman Orde Baru
Finance,Otomotif,False,0.0,0.4,0.0,0.0,0.02,0.48,0.0,0.02,0.08,0.36179482536807,0.0006462995878242,0.0230604063448515,0.0770903080257473,0.0471662030901819,0.0128153919983748,0.1577090272623261,0.3190713223757144,0.0006462159469094,tribunnews_nasional_20251021_125310.csv,"Jabat Kadispenau, Ini Segudang Pengalaman Penerbang Pesawat F-16 Kolonel Agung Sasongkojati"
Otomotif,Otomotif,True,0.0,0.37,0.0,0.0,0.0,0.6,0.0,0.03,0.0,0.7627766785946645,0.0014071732832693,0.0014066480762436,0.0014067039630917,0.1642407657051308,0.0014066617908088,0.0645411946477982,0.0014068388595062,0.0014073350794865,tribunnews_nasional_20251021_125310.csv,Komnas HAM: Polisi Masih Gunakan KUHP untuk Tangani Kekerasan Seksual Dibanding UU TPKS
Otomotif,Otomotif,True,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.8044274958169495,0.0012488549432442,0.0012494026064522,0.0012489193602563,0.0669423648764452,0.0012490858551258,0.0012494342203191,0.1211353461916983,0.0012490961295091,tribunnews_nasional_20251021_125310.csv,"Pesan untuk Satgas Yonif PR 330/TD, Prabowo: Persiapkan Latihan Menembak yang Baik"
Edukasi,Edukasi,True,0.81,0.13,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.9539766889923774,0.0024697777137406,0.002469711738524,0.0287333722744058,0.0024700921758297,0.0024696835430148,0.0024707887611824,0.0024702106742056,0.0024696741267194,tribunnews_nasional_20251021_125310.csv,KPK Ungkap 700 Pejabat Polri Belum Lapor Harta Kekayaan
Travel,Travel,True,0.0,0.02,0.0,0.02,0.01,0.0,0.0,0.0,0.95,0.909031674540454,0.0008235161335013,0.0394582752551966,0.000823445859665,0.0008236341838892,0.0008237788434317,0.0465690289870796,0.0008233374669674,0.0008233087298147,tribunnews_nasional_20251021_125310.csv,Polri Resmi Tahan Keponakan Wamenkumham atas Kasus Pencemaran Nama Baik
Travel,Travel,True,0.0,0.02,0.0,0.07,0.05,0.0,0.0,0.0,0.86,0.5642051525738891,0.0013554491602391,0.0322933535368382,0.0013556989269006,0.3549694801525723,0.0013551932403647,0.0417547629138234,0.0013553472538281,0.0013555622415443,tribunnews_nasional_20251021_125310.csv,Komnas HAM: UU TPKS Buat Publik Berani Bersuara Soal Kekerasan Seksual
Lifestyle,Lifestyle,True,0.0,0.0,0.02,0.97,0.0,0.0,0.0,0.01,0.0,0.418069428316652,0.0008821595025719,0.0008821292549098,0.0008820053185475,0.4556797221018994,0.0008821362111052,0.120956680310367,0.0008821302256069,0.0008836087583399,tribunnews_nasional_20251021_125310.csv,Komnas HAM: Banyak Kasus Kekerasan Seksual di Lembaga Pendidikan Terbongkar Setelah UU TPKS Disahkan
Travel,Otomotif,False,0.0,0.13,0.0,0.22,0.0,0.29,0.0,0.2,0.16,0.5313706536606528,0.0006175963760197,0.1259665958026241,0.0006179332502363,0.0715073066243488,0.0006175110781216,0.0571228305213399,0.2115618469010867,0.0006177257855697,tribunnews_nasional_20251021_125310.csv,"Tangis Haru Warnai Pisah Sambut Kadispenau, Marsma Indan: Bagi Saya Tugas Adalah Kehormatan"
Edukasi,Edukasi,True,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.46,0.0896996557333367,0.091274054954798,0.0008491446992764,0.0008488390704998,0.078000756560287,0.0731188349188273,0.1731396188461453,0.0008488760844809,0.4922202191323483,tribunnews_nasional_20251021_125310.csv,Jusuf Kalla Kembali Lakukan Terapi Stem Cell di Vinski Tower
Lifestyle,Health,False,0.0,0.0,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.7260279653763254,0.0267153801426726,0.0005700355580376,0.0005703179263213,0.0751149888657459,0.0005699746674195,0.0005700303654998,0.1433020125096896,0.0265592945882879,tribunnews_nasional_20251021_125310.csv,PPP Minta Polemik Romahurmuziy dan Erwin Aksa Berakhir Damai
Otomotif,Otomotif,True,0.17,0.36,0.0,0.0,0.0,0.46,0.0,0.01,0.0,0.203164212915876,0.0007460213156081,0.0007459640657524,0.5302140201681333,0.1963578736984566,0.0007461536692019,0.0665336115073545,0.0007459630307605,0.0007461796288564,tribunnews_nasional_20251021_125310.csv,"Rekrutmen Bersama BUMN 2023 Resmi Dibuka, Ini Hal yang Harus Dihindari saat Daftar dan Tes"
Teknologi,Teknologi,True,0.0,0.0,0.0,0.12,0.0,0.02,0.0,0.86,0.0,0.5110668468390254,0.267850123464837,0.0012926008908897,0.0012924377438062,0.1211255684129348,0.0012924604373181,0.0934938580753216,0.001293683305495,0.0012924208303717,tribunnews_nasional_20251021_125310.csv,"Minta BUMN yang Produksi Alustsita, Pengamat: 'Kita Ekspor Jangan Impor'"
Edukasi,Edukasi,True,0.97,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.7458210747000439,0.001355790786467,0.001355859353022,0.0013564030979104,0.0013558403337698,0.0013553306777586,0.0996961065265412,0.1463466775651423,0.0013569169593445,tribunnews_nasional_20251021_125310.csv,"20 WNI Korban Perdagangan Orang di Myanmar Segera Dipulangkan ke Tanah Air, Ini Penjelasan Kemlu"
Lifestyle,Lifestyle,True,0.0,0.0,0.08,0.92,0.0,0.0,0.0,0.0,0.0,0.1625832076959289,0.0009840072242769,0.0009835527225931,0.0130710911397496,0.3037141539911206,0.0009836060864971,0.5157128002673277,0.0009837968902563,0.0009837839822493,tribunnews_nasional_20251021_125310.csv,Pengamat Sebut Rendahnya Anggaran Riset Jadi Kelemahan Pertahanan Indonesia
Edukasi,Edukasi,True,0.84,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.02,0.954819983431656,0.0308229242860261,0.0109884585940889,0.0005615188647635,0.0005615342286241,0.0005614203412183,0.0005614007471198,0.0005613347519245,0.0005614247545784,tribunnews_nasional_20251021_125310.csv,"Berkas Lengkap, Bareskrim Polri Serahkan Henry Surya ke Kejaksaan Agung"
Nasional,Edukasi,False,0.77,0.07,0.0,0.0,0.12,0.01,0.0,0.03,0.0,0.0322551035065229,0.0807636177352912,0.0578147441144191,0.0972560211538484,0.0282773466555767,0.0005099052061207,0.7021033337222791,0.0005100605486054,0.0005098673573361,tribunnews_nasional_20251021_125310.csv,"BSI Maslahat, MUI, dan Al Washiyyah Gelar Training Intensif Calon Khatib Muda Indonesia"
Otomotif,Finance,False,0.0,0.36,0.06,0.02,0.06,0.36,0.0,0.13,0.01,0.4175384090066704,0.000378092603565,0.077391584562908,0.0474398868609411,0.3494988747460605,0.0003780982683334,0.0003782537582034,0.1066186495281856,0.0003781506651321,tribunnews_nasional_20251021_125310.csv,Respons Demokrat dan Anies setelah Diserang Pernyataan Rasis Ketua KNPI Umar Bonte
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.02,0.97,0.0,0.01,0.4485120635715429,0.0972639845988741,0.0861264689919072,0.0003900390355206,0.143250792893534,0.0314478495086731,0.1335121420154852,0.0003901413210462,0.0591065180634163,tribunnews_nasional_20251021_125310.csv,Jejak Forkot Saat Reformasi 98: Gunakan Ambulans Rongsok dan Ganti Nama Mahasiswa di IGD
